dd45b31b0b91705a4a3f590fdb4d47e4f6a3115ed36f9a15eb3756c480bda42d
5	3	-3	1	2	1	Titan_Temple_Yaga_Baba_0032
-6	3	-2	1	2	4	Titan_Temple_Yaga_Baba_0033
6	3	-2	1	2	4	Titan_Temple_Yaga_Baba_0034
-6	3	2	1	2	1	Titan_Temple_Yaga_Baba_0035
6	3	2	1	2	1	Titan_Temple_Yaga_Baba_0036
-5	3	3	1	2	2	Titan_Temple_Yaga_Baba_0037
5	3	3	1	2	2	Titan_Temple_Yaga_Baba_0038
-4	3	4	1	2	2	Titan_Temple_Yaga_Baba_0039
4	3	4	1	2	2	Titan_Temple_Yaga_Baba_0040
-3	3	5	1	2	1	Titan_Temple_Yaga_Baba_0041
0	3	5	1	1	2	Titan_Temple_Yaga_Baba_0042
3	3	5	1	2	1	Titan_Temple_Yaga_Baba_0043
-2	3	6	2	2	1	Titan_Temple_Yaga_Baba_0044
1	3	6	2	2	1	Titan_Temple_Yaga_Baba_0045
-2	4	-5	4	1	4	Titan_Temple_Yaga_Baba_0046
2	4	-5	1	1	4	Titan_Temple_Yaga_Baba_0047
-3	4	-4	1	1	4	Titan_Temple_Yaga_Baba_0048
3	4	-4	1	1	4	Titan_Temple_Yaga_Baba_0049
-4	4	-3	1	2	4	Titan_Temple_Yaga_Baba_0050
4	4	-3	1	2	4	Titan_Temple_Yaga_Baba_0051
-5	4	-2	1	1	4	Titan_Temple_Yaga_Baba_0052
5	4	-2	1	1	4	Titan_Temple_Yaga_Baba_0053
-2	4	-1	4	1	4	Titan_Temple_Yaga_Baba_0054
2	4	-1	1	1	4	Titan_Temple_Yaga_Baba_0055
-3	4	0	1	1	4	Titan_Temple_Yaga_Baba_0056
3	4	0	1	1	4	Titan_Temple_Yaga_Baba_0057
-4	4	1	1	2	3	Titan_Temple_Yaga_Baba_0058
4	4	1	1	2	3	Titan_Temple_Yaga_Baba_0059
-2	4	3	4	3	1	Titan_Temple_Yaga_Baba_0060
2	4	3	1	1	3	Titan_Temple_Yaga_Baba_0061
-3	4	4	3	1	1	Titan_Temple_Yaga_Baba_0062
-3	5	-3	2	4	1	Titan_Temple_Yaga_Baba_0063
2	5	-3	2	4	1	Titan_Temple_Yaga_Baba_0064
-3	5	3	1	4	1	Titan_Temple_Yaga_Baba_0065
2	5	3	2	4	1	Titan_Temple_Yaga_Baba_0066
-4	6	-3	1	3	2	Titan_Temple_Yaga_Baba_0067
4	6	-3	1	3	2	Titan_Temple_Yaga_Baba_0068
-4	6	0	1	3	1	Titan_Temple_Yaga_Baba_0069
4	6	0	1	3	1	Titan_Temple_Yaga_Baba_0070
-4	6	2	1	3	2	Titan_Temple_Yaga_Baba_0071
4	6	2	1	3	2	Titan_Temple_Yaga_Baba_0072
-2	7	3	1	4	1	Titan_Temple_Yaga_Baba_0073
-1	8	-3	3	1	1	Titan_Temple_Yaga_Baba_0074
-4	9	-3	4	1	1	Titan_Temple_Yaga_Baba_0075
1	9	-3	4	1	1	Titan_Temple_Yaga_Baba_0076
-4	9	3	2	1	1	Titan_Temple_Yaga_Baba_0077
2	9	3	3	1	1	Titan_Temple_Yaga_Baba_0078
-3	10	-3	2	2	1	Titan_Temple_Yaga_Baba_0079
2	10	-3	2	2	1	Titan_Temple_Yaga_Baba_0080
-3	10	3	1	2	1	Titan_Temple_Yaga_Baba_0081
-1	10	3	1	4	1	Titan_Temple_Yaga_Baba_0082
1	10	3	3	2	1	Titan_Temple_Yaga_Baba_0083
-1	11	-3	1	4	1	Titan_Temple_Yaga_Baba_0084
1	11	-3	1	4	1	Titan_Temple_Yaga_Baba_0085
-2	11	3	1	3	1	Titan_Temple_Yaga_Baba_0086
0	11	3	1	4	1	Titan_Temple_Yaga_Baba_0087
-2	12	-3	1	2	1	Titan_Temple_Yaga_Baba_0088
0	12	-3	1	4	1	Titan_Temple_Yaga_Baba_0089
2	12	-3	1	2	1	Titan_Temple_Yaga_Baba_0090
3	12	0	1	3	1	Titan_Temple_Yaga_Baba_0091
1	12	3	2	2	1	Titan_Temple_Yaga_Baba_0092
0	15	3	1	1	2	Titan_Temple_Yaga_Baba_0093
