9184a23f0d2c13e25412bd2f6fd4a80fae332bd4a7e0da857ebbd2772933e94a
-2	6	10	4	4	1	Titan_Temple_Body_0087
3	6	10	1	4	2	Titan_Temple_Body_0088
0	6	11	3	4	1	Titan_Temple_Body_0089
-3	7	-13	1	4	3	Titan_Temple_Body_0090
2	7	-13	1	4	2	Titan_Temple_Body_0091
-4	7	-12	1	4	1	Titan_Temple_Body_0092
-2	7	-12	2	4	1	Titan_Temple_Body_0093
1	7	-12	1	4	1	Titan_Temple_Body_0094
4	7	-12	1	4	2	Titan_Temple_Body_0095
6	7	-12	1	4	3	Titan_Temple_Body_0096
-6	7	-11	2	4	1	Titan_Temple_Body_0097
7	7	-11	2	4	1	Titan_Temple_Body_0098
-7	7	-10	2	4	1	Titan_Temple_Body_0099
8	7	-10	1	4	2	Titan_Temple_Body_0100
-7	7	-9	1	4	1	Titan_Temple_Body_0101
9	7	-9	1	4	2	Titan_Temple_Body_0102
-9	7	-8	2	4	1	Titan_Temple_Body_0103
10	7	-8	1	4	3	Titan_Temple_Body_0104
-10	7	-7	2	4	2	Titan_Temple_Body_0105
11	7	-7	1	4	3	Titan_Temple_Body_0106
-11	7	-6	1	4	4	Titan_Temple_Body_0107
-10	7	-5	1	4	4	Titan_Temple_Body_0108
12	7	-4	1	4	4	Titan_Temple_Body_0109
-11	7	-2	1	4	4	Titan_Temple_Body_0110
12	7	0	1	4	4	Titan_Temple_Body_0111
-11	7	2	1	4	3	Titan_Temple_Body_0112
11	7	2	1	4	4	Titan_Temple_Body_0113
-10	7	3	1	4	4	Titan_Temple_Body_0114
-9	7	5	1	4	3	Titan_Temple_Body_0115
-8	7	6	1	4	3	Titan_Temple_Body_0116
10	7	6	2	4	1	Titan_Temple_Body_0117
9	7	7	2	4	1	Titan_Temple_Body_0118
-7	7	8	2	4	2	Titan_Temple_Body_0119
8	7	8	2	4	1	Titan_Temple_Body_0120
-5	7	9	1	4	2	Titan_Temple_Body_0121
-4	7	10	2	4	1	Titan_Temple_Body_0122
4	7	10	1	4	3	Titan_Temple_Body_0123
6	7	10	2	4	1	Titan_Temple_Body_0124
-3	7	11	3	4	1	Titan_Temple_Body_0125
0	7	12	3	4	1	Titan_Temple_Body_0126
-2	8	-14	1	4	2	Titan_Temple_Body_0127
0	8	-14	3	4	1	Titan_Temple_Body_0128
-4	8	-13	1	4	1	Titan_Temple_Body_0129
-1	8	-13	3	4	1	Titan_Temple_Body_0130
3	8	-13	3	4	1	Titan_Temple_Body_0131
-7	8	-12	3	4	1	Titan_Temple_Body_0132
7	8	-12	1	4	1	Titan_Temple_Body_0133
-8	8	-11	2	4	1	Titan_Temple_Body_0134
-9	8	-10	2	4	1	Titan_Temple_Body_0135
9	8	-10	2	4	1	Titan_Temple_Body_0136
-9	8	-9	1	4	1	Titan_Temple_Body_0137
10	8	-9	1	4	1	Titan_Temple_Body_0138
-10	8	-8	1	4	1	Titan_Temple_Body_0139
11	8	-8	1	4	1	Titan_Temple_Body_0140
-11	8	-7	1	4	1	Titan_Temple_Body_0141
12	8	-6	1	4	2	Titan_Temple_Body_0142
-12	8	-5	1	4	4	Titan_Temple_Body_0143
13	8	-5	1	4	4	Titan_Temple_Body_0144
-12	8	-1	1	4	4	Titan_Temple_Body_0145
13	8	-1	1	4	4	Titan_Temple_Body_0146
-12	8	3	1	4	2	Titan_Temple_Body_0147
13	8	3	1	4	2	Titan_Temple_Body_0148
12	8	4	1	4	3	Titan_Temple_Body_0149
-11	8	5	1	4	2	Titan_Temple_Body_0150
-10	8	7	1	4	1	Titan_Temple_Body_0151
11	8	7	1	4	1	Titan_Temple_Body_0152
-9	8	8	1	4	2	Titan_Temple_Body_0153
10	8	8	1	4	2	Titan_Temple_Body_0154
-8	8	9	1	4	1	Titan_Temple_Body_0155
9	8	9	1	4	1	Titan_Temple_Body_0156
-7	8	10	2	4	1	Titan_Temple_Body_0157
8	8	10	1	4	1	Titan_Temple_Body_0158
-6	8	11	3	4	1	Titan_Temple_Body_0159
6	8	11	2	4	1	Titan_Temple_Body_0160
-4	8	12	4	4	1	Titan_Temple_Body_0161
3	8	12	1	4	1	Titan_Temple_Body_0162
5	8	12	1	4	1	Titan_Temple_Body_0163
0	9	-16	1	4	1	Titan_Temple_Body_0164
3	9	-16	1	4	3	Titan_Temple_Body_0165
-3	9	-15	1	4	2	Titan_Temple_Body_0166
1	9	-15	2	4	1	Titan_Temple_Body_0167
4	9	-15	3	4	1	Titan_Temple_Body_0168
-4	9	-14	1	4	1	Titan_Temple_Body_0169
-1	9	-14	1	4	1	Titan_Temple_Body_0170
4	9	-14	2	4	1	Titan_Temple_Body_0171
-6	9	-13	2	4	1	Titan_Temple_Body_0172
7	9	-13	1	4	1	Titan_Temple_Body_0173
-8	9	-12	1	4	1	Titan_Temple_Body_0174
8	9	-12	2	4	1	Titan_Temple_Body_0175
-9	9	-11	1	4	1	Titan_Temple_Body_0176
9	9	-11	2	4	1	Titan_Temple_Body_0177
-10	9	-10	1	4	2	Titan_Temple_Body_0178
11	9	-10	1	4	2	Titan_Temple_Body_0179
-11	9	-9	1	4	2	Titan_Temple_Body_0180
12	9	-9	1	4	3	Titan_Temple_Body_0181
-13	9	-7	2	4	1	Titan_Temple_Body_0182
-12	9	-6	1	4	1	Titan_Temple_Body_0183
13	9	-6	1	4	1	Titan_Temple_Body_0184
-13	9	-5	1	4	4	Titan_Temple_Body_0185
14	9	-4	1	4	1	Titan_Temple_Body_0186
14	9	-2	1	4	1	Titan_Temple_Body_0187
-13	9	-1	1	4	4	Titan_Temple_Body_0188
14	9	0	1	4	4	Titan_Temple_Body_0189
-13	9	3	1	4	1	Titan_Temple_Body_0190
-12	9	5	1	4	2	Titan_Temple_Body_0191
13	9	5	1	4	2	Titan_Temple_Body_0192
-11	9	7	1	4	2	Titan_Temple_Body_0193
12	9	7	1	4	2	Titan_Temple_Body_0194
-10	9	8	1	4	2	Titan_Temple_Body_0195
11	9	8	1	4	2	Titan_Temple_Body_0196
-9	9	10	2	4	1	Titan_Temple_Body_0197
9	9	10	2	4	1	Titan_Temple_Body_0198
-8	9	11	2	4	1	Titan_Temple_Body_0199
8	9	11	2	4	1	Titan_Temple_Body_0200
-6	9	12	2	4	1	Titan_Temple_Body_0201
6	9	12	2	4	1	Titan_Temple_Body_0202
-4	9	13	4	4	1	Titan_Temple_Body_0203
0	9	13	4	4	1	Titan_Temple_Body_0204
4	9	13	2	4	1	Titan_Temple_Body_0205
1	10	-16	2	4	1	Titan_Temple_Body_0206
-7	10	-15	4	4	1	Titan_Temple_Body_0207
-2	10	-15	3	4	1	Titan_Temple_Body_0208
-6	10	-14	2	4	1	Titan_Temple_Body_0209
6	10	-14	1	4	1	Titan_Temple_Body_0210
-7	10	-13	1	4	1	Titan_Temple_Body_0211
8	10	-13	1	4	1	Titan_Temple_Body_0212
-9	10	-12	1	4	1	Titan_Temple_Body_0213
-10	10	-11	1	4	1	Titan_Temple_Body_0214
-11	10	-10	1	4	1	Titan_Temple_Body_0215
-12	10	-8	1	4	1	Titan_Temple_Body_0216
13	10	-8	1	4	1	Titan_Temple_Body_0217
14	10	-7	1	4	1	Titan_Temple_Body_0218
-13	10	-6	1	4	1	Titan_Temple_Body_0219
14	10	-5	1	4	1	Titan_Temple_Body_0220
-14	10	-4	1	4	4	Titan_Temple_Body_0221
15	10	-3	1	4	1	Titan_Temple_Body_0222
-14	10	0	1	4	4	Titan_Temple_Body_0223
-13	10	4	1	4	3	Titan_Temple_Body_0224
14	10	4	1	4	3	Titan_Temple_Body_0225
-12	10	7	1	4	1	Titan_Temple_Body_0226
13	10	7	1	4	1	Titan_Temple_Body_0227
-11	10	9	1	4	1	Titan_Temple_Body_0228
12	10	9	1	4	1	Titan_Temple_Body_0229
-10	10	10	1	4	2	Titan_Temple_Body_0230
11	10	10	1	4	1	Titan_Temple_Body_0231
-9	10	11	1	4	1	Titan_Temple_Body_0232
10	10	11	1	4	1	Titan_Temple_Body_0233
-7	10	12	1	4	1	Titan_Temple_Body_0234
8	10	12	1	4	1	Titan_Temple_Body_0235
-6	10	13	2	4	1	Titan_Temple_Body_0236
6	10	13	2	4	1	Titan_Temple_Body_0237
-4	10	14	4	4	1	Titan_Temple_Body_0238
0	10	14	4	4	1	Titan_Temple_Body_0239
4	10	14	2	4	1	Titan_Temple_Body_0240
-9	11	-16	1	2	1	Titan_Temple_Body_0241
-4	11	-16	1	1	1	Titan_Temple_Body_0242
-1	11	-16	1	4	1	Titan_Temple_Body_0243
-8	11	-15	1	4	3	Titan_Temple_Body_0244
-10	11	-14	1	2	3	Titan_Temple_Body_0245
-7	11	-14	1	4	1	Titan_Temple_Body_0246
-3	11	-13	1	4	3	Titan_Temple_Body_0247
9	11	-13	1	4	1	Titan_Temple_Body_0248
-4	11	-12	1	4	1	Titan_Temple_Body_0249
-2	11	-12	2	4	1	Titan_Temple_Body_0250
4	11	-12	1	4	2	Titan_Temple_Body_0251
6	11	-12	1	4	3	Titan_Temple_Body_0252
-11	11	-11	1	4	1	Titan_Temple_Body_0253
-6	11	-11	2	4	1	Titan_Temple_Body_0254
7	11	-11	2	4	1	Titan_Temple_Body_0255
-7	11	-10	2	4	1	Titan_Temple_Body_0256
8	11	-10	1	4	2	Titan_Temple_Body_0257
-12	11	-9	1	4	1	Titan_Temple_Body_0258
-7	11	-9	1	4	1	Titan_Temple_Body_0259
-13	11	-8	1	4	1	Titan_Temple_Body_0260
-9	11	-8	2	4	1	Titan_Temple_Body_0261
-10	11	-7	2	4	2	Titan_Temple_Body_0262
11	11	-7	1	4	3	Titan_Temple_Body_0263
-14	11	-6	1	4	2	Titan_Temple_Body_0264
14	11	-6	1	4	1	Titan_Temple_Body_0265
-10	11	-5	1	4	4	Titan_Temple_Body_0266
12	11	-4	1	4	4	Titan_Temple_Body_0267
-15	11	-3	1	4	4	Titan_Temple_Body_0268
-11	11	-2	1	4	4	Titan_Temple_Body_0269
15	11	-2	1	4	2	Titan_Temple_Body_0270
14	11	-1	1	4	1	Titan_Temple_Body_0271
12	11	0	1	4	4	Titan_Temple_Body_0272
-15	11	1	1	4	2	Titan_Temple_Body_0273
-11	11	2	1	4	3	Titan_Temple_Body_0274
11	11	2	1	4	4	Titan_Temple_Body_0275
-10	11	3	1	4	4	Titan_Temple_Body_0276
-14	11	4	1	4	2	Titan_Temple_Body_0277
15	11	4	1	3	2	Titan_Temple_Body_0278
-13	11	7	1	4	1	Titan_Temple_Body_0279
14	11	7	1	4	1	Titan_Temple_Body_0280
-12	11	8	1	3	2	Titan_Temple_Body_0281
-7	11	8	2	4	2	Titan_Temple_Body_0282
13	11	8	1	4	1	Titan_Temple_Body_0283
-5	11	9	1	4	2	Titan_Temple_Body_0284
-11	11	10	1	4	1	Titan_Temple_Body_0285
-4	11	10	2	4	1	Titan_Temple_Body_0286
4	11	10	1	4	3	Titan_Temple_Body_0287
6	11	10	2	4	1	Titan_Temple_Body_0288
12	11	10	1	4	1	Titan_Temple_Body_0289
-3	11	11	3	4	1	Titan_Temple_Body_0290
-8	11	12	1	4	1	Titan_Temple_Body_0291
9	11	12	2	4	1	Titan_Temple_Body_0292
-7	11	13	1	4	1	Titan_Temple_Body_0293
8	11	13	1	4	1	Titan_Temple_Body_0294
-6	11	14	2	3	1	Titan_Temple_Body_0295
6	11	14	1	3	1	Titan_Temple_Body_0296
-4	11	15	4	3	1	Titan_Temple_Body_0297
0	11	15	4	4	1	Titan_Temple_Body_0298
4	11	15	2	3	1	Titan_Temple_Body_0299
1	12	-17	2	1	1	Titan_Temple_Body_0300
4	12	-17	1	2	2	Titan_Temple_Body_0301
-6	12	-16	2	2	1	Titan_Temple_Body_0302
-3	12	-16	2	3	1	Titan_Temple_Body_0303
5	12	-16	1	2	1	Titan_Temple_Body_0304
-10	12	-15	2	2	1	Titan_Temple_Body_0305
7	12	-15	1	2	1	Titan_Temple_Body_0306
-11	12	-14	1	1	2	Titan_Temple_Body_0307
-9	12	-14	1	3	2	Titan_Temple_Body_0308
-2	12	-14	1	4	2	Titan_Temple_Body_0309
0	12	-14	3	3	1	Titan_Temple_Body_0310
-4	12	-13	1	4	1	Titan_Temple_Body_0311
-1	12	-13	3	4	1	Titan_Temple_Body_0312
3	12	-13	4	3	1	Titan_Temple_Body_0313
-12	12	-12	1	2	3	Titan_Temple_Body_0314
-7	12	-12	3	3	1	Titan_Temple_Body_0315
7	12	-12	1	3	1	Titan_Temple_Body_0316
-13	12	-11	1	2	1	Titan_Temple_Body_0317
-8	12	-11	2	3	1	Titan_Temple_Body_0318
11	12	-11	2	3	1	Titan_Temple_Body_0319
-9	12	-10	2	3	1	Titan_Temple_Body_0320
9	12	-10	2	3	1	Titan_Temple_Body_0321
13	12	-10	1	3	2	Titan_Temple_Body_0322
-13	12	-9	1	3	1	Titan_Temple_Body_0323
-9	12	-9	1	3	1	Titan_Temple_Body_0324
10	12	-9	1	4	1	Titan_Temple_Body_0325
14	12	-9	1	2	1	Titan_Temple_Body_0326
-14	12	-8	1	3	2	Titan_Temple_Body_0327
-10	12	-8	1	3	1	Titan_Temple_Body_0328
-11	12	-7	1	4	1	Titan_Temple_Body_0329
-5	12	-6	4	3	4	Titan_Temple_Body_0330
-1	12	-6	4	4	4	Titan_Temple_Body_0331
3	12	-6	3	3	4	Titan_Temple_Body_0332
12	12	-6	1	3	2	Titan_Temple_Body_0333
-15	12	-5	1	2	2	Titan_Temple_Body_0334
-12	12	-5	1	4	4	Titan_Temple_Body_0335
6	12	-5	1	3	4	Titan_Temple_Body_0336
13	12	-5	1	3	4	Titan_Temple_Body_0337
15	12	-5	1	2	2	Titan_Temple_Body_0338
-6	12	-4	1	3	4	Titan_Temple_Body_0339
7	12	-4	1	3	4	Titan_Temple_Body_0340
16	12	-4	1	2	1	Titan_Temple_Body_0341
-16	12	-3	1	2	4	Titan_Temple_Body_0342
-5	12	-2	4	4	4	Titan_Temple_Body_0343
3	12	-2	3	4	4	Titan_Temple_Body_0344
16	12	-2	1	2	2	Titan_Temple_Body_0345
-12	12	-1	1	3	4	Titan_Temple_Body_0346
-7	12	-1	1	3	1	Titan_Temple_Body_0347
6	12	-1	1	3	4	Titan_Temple_Body_0348
13	12	-1	1	3	4	Titan_Temple_Body_0349
-6	12	0	1	4	2	Titan_Temple_Body_0350
7	12	0	1	3	3	Titan_Temple_Body_0351
15	12	0	1	3	4	Titan_Temple_Body_0352
-16	12	1	1	2	2	Titan_Temple_Body_0353
8	12	1	1	3	1	Titan_Temple_Body_0354
-5	12	2	4	3	3	Titan_Temple_Body_0355
-1	12	2	4	4	4	Titan_Temple_Body_0356
3	12	2	3	3	3	Titan_Temple_Body_0357
16	12	2	1	2	2	Titan_Temple_Body_0358
-15	12	3	1	3	2	Titan_Temple_Body_0359
-12	12	3	1	3	2	Titan_Temple_Body_0360
6	12	3	1	3	2	Titan_Temple_Body_0361
13	12	3	1	3	2	Titan_Temple_Body_0362
12	12	4	1	3	3	Titan_Temple_Body_0363
-11	12	5	1	4	2	Titan_Temple_Body_0364
-3	12	5	2	3	1	Titan_Temple_Body_0365
3	12	5	2	3	1	Titan_Temple_Body_0366
-14	12	6	1	2	2	Titan_Temple_Body_0367
2	12	6	1	3	1	Titan_Temple_Body_0368
15	12	6	1	2	2	Titan_Temple_Body_0369
11	12	7	1	4	1	Titan_Temple_Body_0370
-13	12	8	1	2	1	Titan_Temple_Body_0371
-9	12	8	1	4	2	Titan_Temple_Body_0372
10	12	8	1	3	2	Titan_Temple_Body_0373
14	12	8	1	2	1	Titan_Temple_Body_0374
-8	12	9	1	4	1	Titan_Temple_Body_0375
9	12	9	1	4	1	Titan_Temple_Body_0376
13	12	9	1	1	1	Titan_Temple_Body_0377
-12	12	10	1	1	1	Titan_Temple_Body_0378
-7	12	10	2	3	1	Titan_Temple_Body_0379
8	12	10	1	3	1	Titan_Temple_Body_0380
-11	12	11	1	2	1	Titan_Temple_Body_0381
-6	12	11	3	3	1	Titan_Temple_Body_0382
6	12	11	2	3	1	Titan_Temple_Body_0383
11	12	11	3	1	1	Titan_Temple_Body_0384
-9	12	12	1	2	1	Titan_Temple_Body_0385
-4	12	12	4	3	1	Titan_Temple_Body_0386
3	12	12	1	4	1	Titan_Temple_Body_0387
5	12	12	1	3	1	Titan_Temple_Body_0388
11	12	12	1	2	1	Titan_Temple_Body_0389
-8	12	13	1	2	1	Titan_Temple_Body_0390
9	12	13	2	1	1	Titan_Temple_Body_0391
-7	12	14	1	2	1	Titan_Temple_Body_0392
7	12	14	1	2	1	Titan_Temple_Body_0393
-5	12	15	1	2	1	Titan_Temple_Body_0394
6	12	15	1	2	1	Titan_Temple_Body_0395
-3	13	-17	2	1	1	Titan_Temple_Body_0396
0	13	-17	1	1	2	Titan_Temple_Body_0397
2	13	-17	1	1	1	Titan_Temple_Body_0398
-8	13	-16	1	2	1	Titan_Temple_Body_0399
-4	13	-16	1	2	1	Titan_Temple_Body_0400
3	13	-16	1	1	3	Titan_Temple_Body_0401
-3	13	-15	1	2	2	Titan_Temple_Body_0402
1	13	-15	2	2	1	Titan_Temple_Body_0403
4	13	-15	3	1	1	Titan_Temple_Body_0404
-10	13	-14	1	2	1	Titan_Temple_Body_0405
-4	13	-14	1	2	1	Titan_Temple_Body_0406
-1	13	-14	1	4	1	Titan_Temple_Body_0407
4	13	-14	2	2	1	Titan_Temple_Body_0408
8	13	-14	1	1	1	Titan_Temple_Body_0409
-11	13	-13	1	1	2	Titan_Temple_Body_0410
-6	13	-13	2	2	1	Titan_Temple_Body_0411
7	13	-13	1	2	1	Titan_Temple_Body_0412
10	13	-13	1	2	3	Titan_Temple_Body_0413
-10	13	-12	1	2	1	Titan_Temple_Body_0414
-8	13	-12	1	3	1	Titan_Temple_Body_0415
8	13	-12	2	2	1	Titan_Temple_Body_0416
11	13	-12	1	2	1	Titan_Temple_Body_0417
-9	13	-11	1	2	1	Titan_Temple_Body_0418
9	13	-11	1	2	1	Titan_Temple_Body_0419
-14	13	-10	2	1	1	Titan_Temple_Body_0420
-10	13	-10	1	2	2	Titan_Temple_Body_0421
-5	13	-10	1	2	4	Titan_Temple_Body_0422
-3	13	-10	1	2	4	Titan_Temple_Body_0423
11	13	-10	2	2	2	Titan_Temple_Body_0424
14	13	-10	1	1	1	Titan_Temple_Body_0425
-14	13	-9	1	1	1	Titan_Temple_Body_0426
-11	13	-9	1	2	2	Titan_Temple_Body_0427
-4	13	-9	1	2	3	Titan_Temple_Body_0428
-2	13	-9	4	2	3	Titan_Temple_Body_0429
2	13	-9	2	2	3	Titan_Temple_Body_0430
15	13	-9	1	1	4	Titan_Temple_Body_0431
-15	13	-8	1	1	3	Titan_Temple_Body_0432
4	13	-8	1	2	2	Titan_Temple_Body_0433
12	13	-8	1	3	2	Titan_Temple_Body_0434
14	13	-8	1	2	1	Titan_Temple_Body_0435
-13	13	-7	2	3	1	Titan_Temple_Body_0436
-6	13	-7	1	2	3	Titan_Temple_Body_0437
5	13	-7	2	2	1	Titan_Temple_Body_0438
13	13	-7	1	2	2	Titan_Temple_Body_0439
-12	13	-6	1	4	1	Titan_Temple_Body_0440
-7	13	-6	1	2	4	Titan_Temple_Body_0441
6	13	-6	3	2	1	Titan_Temple_Body_0442
-13	13	-5	1	3	4	Titan_Temple_Body_0443
7	13	-5	3	2	1	Titan_Temple_Body_0444
8	13	-4	2	2	4	Titan_Temple_Body_0445
14	13	-4	1	2	1	Titan_Temple_Body_0446
-8	13	-3	1	2	4	Titan_Temple_Body_0447
16	13	-3	1	1	1	Titan_Temple_Body_0448
-7	13	-2	1	2	1	Titan_Temple_Body_0449
14	13	-2	1	2	1	Titan_Temple_Body_0450
-13	13	-1	1	2	4	Titan_Temple_Body_0451
-7	13	0	1	2	4	Titan_Temple_Body_0452
8	13	0	2	2	1	Titan_Temple_Body_0453
14	13	0	1	2	4	Titan_Temple_Body_0454
16	13	0	1	1	2	Titan_Temple_Body_0455
-8	13	1	1	2	2	Titan_Temple_Body_0456
9	13	1	1	2	3	Titan_Temple_Body_0457
-6	13	2	1	2	4	Titan_Temple_Body_0458
8	13	2	1	2	4	Titan_Temple_Body_0459
-16	13	3	1	1	1	Titan_Temple_Body_0460
-13	13	3	1	2	1	Titan_Temple_Body_0461
7	13	3	1	2	4	Titan_Temple_Body_0462
-7	13	4	1	2	1	Titan_Temple_Body_0463
16	13	4	1	1	1	Titan_Temple_Body_0464
-15	13	5	1	1	2	Titan_Temple_Body_0465
-12	13	5	1	3	2	Titan_Temple_Body_0466
-5	13	5	2	2	2	Titan_Temple_Body_0467
5	13	5	2	2	2	Titan_Temple_Body_0468
13	13	5	1	2	2	Titan_Temple_Body_0469
-3	13	6	4	2	3	Titan_Temple_Body_0470
1	13	6	1	2	4	Titan_Temple_Body_0471
3	13	6	2	2	4	Titan_Temple_Body_0472
8	13	6	1	2	1	Titan_Temple_Body_0473
-11	13	7	1	3	2	Titan_Temple_Body_0474
-4	13	7	1	2	1	Titan_Temple_Body_0475
2	13	7	1	2	4	Titan_Temple_Body_0476
5	13	7	1	2	2	Titan_Temple_Body_0477
12	13	7	1	2	2	Titan_Temple_Body_0478
-10	13	8	1	2	2	Titan_Temple_Body_0479
11	13	8	1	2	2	Titan_Temple_Body_0480
0	13	9	1	2	1	Titan_Temple_Body_0481
-9	13	10	2	2	1	Titan_Temple_Body_0482
9	13	10	2	2	1	Titan_Temple_Body_0483
13	13	10	1	1	1	Titan_Temple_Body_0484
-8	13	11	2	2	1	Titan_Temple_Body_0485
8	13	11	2	2	1	Titan_Temple_Body_0486
11	13	11	2	1	1	Titan_Temple_Body_0487
-10	13	12	1	1	1	Titan_Temple_Body_0488
-6	13	12	2	2	1	Titan_Temple_Body_0489
6	13	12	2	2	1	Titan_Temple_Body_0490
-4	13	13	4	2	1	Titan_Temple_Body_0491
0	13	13	4	3	1	Titan_Temple_Body_0492
4	13	13	2	2	1	Titan_Temple_Body_0493
9	13	13	1	1	1	Titan_Temple_Body_0494
-6	13	15	1	1	1	Titan_Temple_Body_0495
-2	13	16	4	1	1	Titan_Temple_Body_0496
2	13	16	2	1	1	Titan_Temple_Body_0497
-7	14	-16	1	1	2	Titan_Temple_Body_0498
0	14	-16	3	1	1	Titan_Temple_Body_0499
-6	14	-15	3	1	1	Titan_Temple_Body_0500
-2	14	-15	3	1	1	Titan_Temple_Body_0501
3	14	-15	1	1	2	Titan_Temple_Body_0502
-6	14	-14	2	1	1	Titan_Temple_Body_0503
6	14	-14	1	1	1	Titan_Temple_Body_0504
-10	14	-13	1	1	1	Titan_Temple_Body_0505
-7	14	-13	1	2	1	Titan_Temple_Body_0506
8	14	-13	1	1	1	Titan_Temple_Body_0507
11	14	-13	1	1	1	Titan_Temple_Body_0508
-9	14	-12	1	1	1	Titan_Temple_Body_0509
0	14	-12	1	1	3	Titan_Temple_Body_0510
3	14	-12	1	1	3	Titan_Temple_Body_0511
5	14	-12	1	1	4	Titan_Temple_Body_0512
12	14	-12	1	1	1	Titan_Temple_Body_0513
